HeartRate,SkinConductance,EEG,Temperature,PupilDiameter,SmileIntensity,FrownIntensity,CortisolLevel,ActivityLevel,AmbientNoiseLevel,LightingLevel,EmotionalState,CognitiveState,EngagementLevel,Category
72,8.44952547003068,19.40578353940263,36.51531784610307,3.751741879505943,0.920687483067998,0.05541214508355,0.6073571847599062,153,50,677,engaged,distracted,3,High
80,2.340142128821007,6.060986277582014,36.31067757749628,2.7097084644484464,0.4008348740875799,0.3903084870204535,1.210117731595987,77,42,503,partially engaged,focused,3,Mid
111,0.8582466355637763,4.694348369546572,37.49570027077607,2.263329913055708,0.0576088019569701,0.7372330425717737,1.5796553677625074,1,44,868,disengaged,distracted,3,Low
95,2.0248754244549367,5.64904230582572,36.09985020803314,2.798599676329569,0.3389370012600373,0.2730545884070614,1.1213898910710398,58,38,979,partially engaged,focused,2,Mid
114,0.0125710917371824,0.7107165669019472,37.11164877455104,2.135977923019425,0.02928530832978,0.623094665442167,1.537590292507013,28,50,771,disengaged,focused,3,Low
83,3.722800068802695,5.448524385209839,36.44504158477338,2.982817914354057,0.3404727120643578,0.3409279638881439,1.4209693153212428,93,35,856,partially engaged,distracted,3,Mid
84,3.536806252353356,7.003185220940139,36.46492124681685,2.871941555471251,0.3482603284509928,0.3171114374639737,1.3443445754655836,64,48,821,partially engaged,focused,3,Mid
95,4.853545432549113,9.44787067238233,36.22866834000791,2.818245550685476,0.3461392246897306,0.280601799986384,1.4355912977100016,94,47,664,partially engaged,focused,2,Mid
72,13.727982978990212,11.220098738507604,36.99127310097556,3.012391463981169,0.943060005731582,0.0707345148789933,0.5663452908388813,123,38,306,engaged,distracted,3,High
65,12.256554636438665,15.051912287527692,36.79645267070264,3.760714627869664,0.8036543714606377,0.1231230218777577,0.8946097957137973,104,41,942,engaged,focused,1,High
68,7.18382130256324,16.47536668271193,36.96151608539834,3.004940305004957,0.8928853598649291,0.1282637760326376,0.5233163813668962,156,44,793,engaged,distracted,3,High
79,7.658205407226248,10.935156824693731,36.76718990767163,3.4982237402682266,0.6735872531681445,0.0337507615533546,0.918976777249533,148,45,538,engaged,distracted,3,High
62,8.957506052859877,16.56008108470918,36.9141845036151,3.791531071165055,0.8608427996538489,0.0718192767072782,0.5611521581468619,128,35,706,engaged,focused,3,High
112,1.36305946224911,1.0560124567452474,37.3978492045726,2.239584105874066,0.107270562118088,0.6637490028962747,1.6434032185356005,49,50,921,disengaged,focused,3,Mid
81,2.035936068410493,6.751609360531112,36.04587202543999,2.6607443463950955,0.4256420154332495,0.378895611117364,1.4198027254952583,64,54,777,partially engaged,distracted,3,Mid
112,0.3861445475934626,4.854933259518035,37.27473723984274,2.0912511115002874,0.168149230937363,0.6185573732937665,1.949611075987364,49,36,917,disengaged,distracted,3,Low
79,9.803681067572183,11.193907772657084,36.82657299404723,3.601466761691686,0.5244164668148643,0.0639235645169512,0.6975168161383763,157,52,608,engaged,distracted,3,High
95,3.080327265774928,6.616848776171766,36.4708765689558,2.5208153593572504,0.4534576391283966,0.29661871966287,1.4722312537552704,87,41,480,partially engaged,focused,2,Mid
118,1.857544851167762,1.7227133339929628,37.26200228789215,2.0692408043814834,0.1891115742440481,0.701891121178968,1.5269737384180562,49,37,950,disengaged,focused,3,Mid
64,14.974911608761763,16.586486971498026,36.96110880115722,3.435798374854329,0.8551411422452839,0.0919380584322577,0.6641122714275121,128,40,736,engaged,focused,1,High
65,14.805406486806936,14.961664052164007,36.9055565664494,3.6668194682958486,0.7398136186087112,0.0948300144932672,0.6709450585310188,138,40,499,engaged,distracted,3,High
81,2.696018603845421,6.995256093355771,36.11249933850878,2.6762993392723766,0.4457085197323888,0.3222018496908378,1.0405908526958465,59,46,864,partially engaged,focused,3,Mid
98,2.312619312613554,5.711487893989921,36.0009578530895,2.5766261079218267,0.4154557360756749,0.3639046244191873,1.096714979704035,99,40,310,partially engaged,distracted,2,Mid
111,1.1722142358744456,1.5951363418667477,37.249846459285486,2.1870025996866445,0.1281107593288096,0.6461436088342427,1.502304967986584,44,34,430,disengaged,distracted,3,Mid
108,0.6833966809804457,0.4707337614161178,37.11018484528324,2.1118861457904265,0.1870738998809458,0.6297538924239641,1.521032923607585,43,54,391,disengaged,focused,2,Low
100,1.1777387804144226,0.9331074578341336,37.24927882014089,2.185031031434988,0.1607752754288398,0.5961468911796087,1.729132741198404,34,48,403,disengaged,distracted,2,Mid
71,11.616843562366649,14.10529113946716,36.75199096284318,3.967203455842194,0.8308057482541962,0.1809990451944649,0.5893792517355322,168,53,581,engaged,focused,3,High
108,1.9353283962928416,0.4853874523682872,37.45133558513752,2.222606061032929,0.0147488330282321,0.7638564777758263,1.6259701062045568,44,56,927,disengaged,focused,2,Mid
61,14.778114891381948,11.114621395835169,36.730974024062384,3.1806365509475327,0.872518267050796,0.0236117799523628,0.6199208742404447,164,41,825,engaged,focused,3,High
82,3.533270603469256,5.291217263857356,36.281694465298415,2.8987604996590046,0.3264312394608645,0.2145422428689183,1.0939038887787844,82,36,868,partially engaged,focused,3,Mid
109,1.0811893079234978,1.2473994731588416,37.16611829762343,2.4829425064716717,0.0481250453458771,0.7704936269765266,1.7902657522288683,49,59,473,disengaged,focused,2,Mid
119,1.897097434721752,2.092827990686793,37.43169328239468,2.1282143473258537,0.1141844303600746,0.7531556174605922,1.960344220584848,14,48,666,disengaged,focused,3,Mid
93,3.148241972622796,5.055462467622462,36.16550767456551,2.8040676164615714,0.3451406140940219,0.3375608667265862,1.3972005049459724,62,47,637,partially engaged,focused,2,Mid
78,13.54816564569118,18.780579527918334,36.83051851632842,3.30478899967358,0.740625641185786,0.1421021299062182,0.6052818266312864,163,37,568,engaged,focused,1,High
83,2.28805232085069,7.786431635000836,36.033388069106245,2.507153642523311,0.4779255339814569,0.2979832223208989,1.2716448275201624,91,56,663,partially engaged,distracted,3,Mid
119,0.3813371620423464,4.088496559238029,37.330058548062574,2.3154955771068213,0.0836405568685448,0.6188841554718114,1.8451313045927007,16,50,587,disengaged,distracted,3,Low
61,14.692692443485262,19.55699558918872,36.70621474500638,3.820622254283154,0.7716339207992077,0.1023511775114349,0.527482030689326,150,53,922,engaged,focused,1,High
111,1.549719807301717,3.2449109911892204,37.0994703075232,2.19856151280256,0.0142448057471443,0.6355021184225514,1.9851697063624256,41,56,845,disengaged,focused,3,Mid
102,0.1908068684103172,4.459192286723913,37.00568668300232,2.0008262440709856,0.1653595479527092,0.7990432820977371,1.863551413856828,42,42,606,disengaged,distracted,2,Low
83,3.733733517679569,6.331115969898578,36.136776570284255,2.6951901950719264,0.3920254433333588,0.2165010169473765,1.420999582833164,56,31,867,partially engaged,distracted,3,Mid
118,0.3101194428248268,2.7004671054885727,37.04030564423311,2.3833892122666214,0.1169842189449659,0.5258500080204245,1.9242930946000028,46,50,615,disengaged,distracted,3,Low
99,4.761523368459747,5.38892600100234,36.06047888087726,2.993852904858099,0.3975201642797412,0.2476428105658295,1.384832244249329,89,52,979,partially engaged,focused,2,Mid
69,13.372857778497613,17.842633772952805,36.63702390409897,3.401618574079237,0.7066255016166382,0.0982545836208943,0.583686425770068,165,53,441,engaged,focused,1,High
68,10.317089965810524,18.19900429984458,36.75866724923975,3.230783922513675,0.8315643691220935,0.159462828817325,0.6596858332191309,104,30,825,engaged,distracted,1,High
95,2.202151922389302,5.837667754863372,36.41072555147987,2.667397770486829,0.441183622119655,0.3399647466687656,1.4968502616941024,59,44,428,partially engaged,focused,2,Mid
109,1.6097709959830573,4.461885572966499,37.025733352587984,2.2635772947903168,0.0214848975874152,0.560222654949723,1.9501082511903032,38,56,821,disengaged,distracted,2,Mid
69,9.16826503924852,16.742402806643376,36.56670324063911,3.325817879105683,0.5322739025119416,0.1302679881739021,0.9854456295290592,173,58,948,engaged,distracted,3,High
80,4.536814385295189,9.275979030984892,36.28858859768568,2.759126155706605,0.3812508532855655,0.363618979009176,1.0910338061390124,59,38,510,partially engaged,focused,3,Mid
82,3.301921769458711,6.129787703188262,36.17480025190301,2.826148441798314,0.478472216155939,0.277006136246565,1.3459541155803787,91,44,423,partially engaged,focused,3,Mid
63,5.419263543779835,12.041222845580975,36.6003232044447,3.065240454175483,0.8630036923275979,0.0759949848916816,0.9421930837269292,107,43,806,engaged,focused,3,High
97,3.917052286780288,9.387324748358887,36.26231055080969,2.686762313906192,0.4734030156944018,0.2620492849375221,1.0397118498162885,61,48,705,partially engaged,distracted,2,Mid
109,1.171764489979184,2.9723202426361803,37.46427088171369,2.1432324085725107,0.0557673226421392,0.6321450954019034,1.6784574507357577,14,46,599,disengaged,distracted,2,Mid
113,0.8783618929988413,0.3986923367895606,37.311221873130414,2.02594040328524,0.0764804992313099,0.6181010686927255,1.9994612542316663,41,34,823,disengaged,focused,3,Low
74,14.30168714647678,17.322942661400873,36.88804714310916,3.067175431265856,0.6024788311161403,0.1948607481007187,0.8465935018936972,197,46,808,engaged,focused,1,High
65,5.443890012069179,13.69135907964135,36.74945643664479,3.211459509386887,0.5865683956369163,0.1016833102715033,0.792952117813772,153,47,406,engaged,distracted,3,High
96,3.1364298643136004,8.209919439904025,36.28576309951868,2.76227001135198,0.4289403797623687,0.3075252644360724,1.3273951768431904,65,49,545,partially engaged,distracted,2,Mid
96,4.7834624052512975,9.29205126941477,36.14751869899064,2.966453991521518,0.3141618000105243,0.2659843642087089,1.3199724675524,93,44,786,partially engaged,distracted,2,Mid
97,4.609059743182558,8.361368270123684,36.18136690910847,2.9791546813514675,0.4787041509178082,0.2867909840499035,1.2866642463055815,83,31,884,partially engaged,focused,2,Mid
91,2.494465648970679,6.045922963883651,36.32843665112968,2.7553908090035404,0.3462263721251206,0.2805819232723305,1.186591729931841,85,58,522,partially engaged,focused,2,Mid
110,1.6145349132108178,4.004791578003592,37.39836168165469,2.283517956609465,0.0651761373732669,0.6232893549201302,1.658871752381041,36,58,907,disengaged,distracted,3,Mid
110,1.9585291960664364,2.2656692436008496,37.46881848515829,2.457181760122381,0.0507525224689989,0.6205458221252982,1.821651239247092,7,51,890,disengaged,distracted,3,Mid
97,4.7652282510546,5.063436271164344,36.18483298874709,2.6286323930605238,0.4136065177549446,0.3265724553627258,1.4998872388027644,96,58,656,partially engaged,focused,2,Mid
111,1.3947670481752936,1.7000463345395267,37.03243960904697,2.2527208283589024,0.1203271471646672,0.5017524800364531,1.5477876867692653,37,39,404,disengaged,focused,3,Mid
83,3.623153668491741,6.469214593798327,36.13809190720325,2.934674671906541,0.3290101281602852,0.2990920266344721,1.476412358468068,52,33,362,partially engaged,distracted,3,Mid
118,0.068098763107125,1.6065770801316064,37.23725926675707,2.3679143485252894,0.0651322650985193,0.558362079697323,1.6153098846268028,29,46,914,disengaged,distracted,3,Low
116,1.7584813350330206,2.235494977438977,37.46720021617426,2.204046068152349,0.0355365867611634,0.6647089787634013,1.793853301424534,13,34,622,disengaged,distracted,3,Mid
91,2.1458040223834853,8.13359961474756,36.46651507713349,2.978779314252865,0.4193770735722029,0.2039774035908863,1.053019240424406,85,51,720,partially engaged,distracted,2,Mid
70,14.46015605268362,15.637744228668131,36.93190814723422,3.824886925681877,0.7947104031035501,0.1567275106734107,0.5628552722562357,147,33,484,engaged,focused,1,High
78,9.731008614900908,12.86223101025714,36.94704876399452,3.1812924720139124,0.729366663568371,0.1176095436691275,0.7570205457892663,131,38,836,engaged,distracted,3,High
116,1.3412681896697194,0.5253324062420939,37.445484317948825,2.2178288987032526,0.1839383467617363,0.7121052301383474,1.5607311310490266,42,44,699,disengaged,focused,3,Mid
65,5.144421042351455,16.533982675899892,36.74655442412412,3.7820981470876016,0.8473412087176523,0.1975904736413129,0.7551562917060199,137,41,736,engaged,distracted,3,High
115,0.9537225835825488,4.364357390614611,37.02121986289587,2.4889500236430946,0.1986614388615596,0.6793464135763705,1.6657721018477007,12,38,694,disengaged,distracted,3,Low
104,0.9502219169667177,0.2866213543220292,37.35923710738796,2.185964727766427,0.0398729463494326,0.6634560673508115,1.9868796536215068,17,48,917,disengaged,distracted,2,Low
108,1.783470922115587,1.0233447379697376,37.42943878812937,2.1505130435208493,0.1881997855650194,0.5843195446840206,1.963424271581338,48,58,996,disengaged,distracted,2,Mid
62,7.677959731647594,10.59994006295262,36.86656076254013,3.617277689230423,0.9863054174503798,0.1424329959607265,0.966580739969108,113,36,750,engaged,focused,3,High
119,0.4483080088473972,1.5149546533217737,37.04881411980426,2.3222261820823697,0.0361480613078443,0.5772214665438097,1.9440568275901888,24,49,960,disengaged,focused,3,Low
68,6.965367374037491,18.22114239693196,36.54026267638691,3.8656604314182,0.7902633077622991,0.0917281326396715,0.7748711584469551,122,32,426,engaged,focused,3,High
108,1.5911149967895684,2.038041016089455,37.410754258449046,2.2543373160449693,0.055542806503713,0.5908751204393037,1.611921194281699,31,32,488,disengaged,distracted,2,Mid
91,4.66535259479716,9.655039048245616,36.29338519624695,2.9202447783043426,0.3367142205306294,0.380334765045397,1.253180779815254,57,37,912,partially engaged,focused,2,Mid
64,8.089764607868172,10.435575803547517,36.65464668900872,3.059930433118892,0.6180138025964126,0.0531339511712883,0.9971844881833968,144,59,837,engaged,focused,3,High
73,8.870554126020865,18.756180199406923,36.67007101037388,3.1970158796150194,0.6648194121638618,0.1218712747855984,0.6835715796560369,144,35,427,engaged,distracted,3,High
98,3.673235421328688,8.431125015929968,36.119356845924365,2.9179727687054053,0.4443685499510479,0.2468195838047999,1.4874872813014552,62,42,462,partially engaged,focused,2,Mid
83,3.2884750360935318,7.043562613697594,36.35996982217373,2.5961915906121247,0.4643742709741691,0.2652264654032332,1.2219943134843876,59,40,788,partially engaged,distracted,3,Mid
67,8.057868139896101,15.947701672771572,36.66631226660342,3.7256976947831406,0.7898935792918631,0.0291413223495018,0.6551343093399412,114,35,571,engaged,distracted,3,High
89,3.0183844660488592,7.952657498015904,36.36707366983023,2.881017574455012,0.3603283692900074,0.213540786035625,1.018809738775777,80,38,576,partially engaged,focused,3,Mid
67,6.844889355212722,17.661504748031234,36.799451000345385,3.5014031661635707,0.8115037928122664,0.0274999108314848,0.6595211214550785,111,44,965,engaged,focused,3,High
90,2.139300966173144,6.471252040442305,36.29343989589838,2.654811446463078,0.4370790491819077,0.3643972655371442,1.2102195896397685,76,43,487,partially engaged,focused,2,Mid
102,1.657146290878598,1.6099694816338244,37.14935759356231,2.1525474905767563,0.1622787424688822,0.7494960462830585,1.664861229413834,17,59,516,disengaged,distracted,2,Mid
74,9.68778738281022,19.987928508555385,36.57941957385312,3.9475626399600583,0.912127360982504,0.194442930189254,0.5897893803052665,174,44,386,engaged,distracted,3,High
102,1.449403625831211,3.2204734671809283,37.08903271916237,2.395572482771036,0.059839101226345,0.5404986707991906,1.711281332509674,7,44,393,disengaged,distracted,2,Mid
87,4.555592523542449,8.962743706466107,36.22137714287531,2.8622875288761938,0.413729927235801,0.2681683710156136,1.3629371717476424,91,55,610,partially engaged,distracted,3,Mid
60,11.179555210432506,16.829819923269767,36.69227275632127,3.8690758150677023,0.5811539227482304,0.1767770926478308,0.6711409215159971,188,50,686,engaged,distracted,1,High
115,1.6309994542070383,2.1539273426438363,37.334281262781055,2.154128994752413,0.041890475005068,0.6164147092846471,1.8034039173012169,25,58,897,disengaged,distracted,3,Mid
74,11.911351881257458,16.744773829841584,36.501732204548766,3.4746115286750565,0.6001343030892115,0.0648162918338014,0.9894078169981708,187,59,966,engaged,focused,1,High
116,1.4904557616621454,4.856648501061599,37.43912934571957,2.059183619787791,0.0677027377541314,0.5767469075144126,1.5884086788898963,46,30,407,disengaged,distracted,3,Mid
105,0.4544896557761226,3.559486251533428,37.366457149584754,2.0104899974169665,0.0791515407444633,0.7670421923604864,1.760159304121919,30,55,493,disengaged,distracted,2,Low
90,4.285887802387059,9.152411625430972,36.11612532320118,2.5331903036396755,0.3760529757226641,0.3710195821246305,1.039014332142784,51,34,313,partially engaged,distracted,2,Mid
67,9.814072132822972,12.55175443606608,36.66315474091168,3.071652097983586,0.6462917736693401,0.0088756015122548,0.8631624990669843,195,50,942,engaged,distracted,3,High
82,3.6571094648273808,8.917963287086652,36.348748505144286,2.9537531746326984,0.4771648582093247,0.3576654791242355,1.237594580021072,67,35,796,partially engaged,focused,3,Mid
63,9.277748958041933,16.25879832998645,36.86707369854905,3.78495802325458,0.8248024047173739,0.0875447917574716,0.9750518777757692,110,51,672,engaged,focused,3,High
83,2.123626087224639,8.37869332326771,36.10732235699488,2.994791096159389,0.4067400746830343,0.2577953992496064,1.3288387168963152,64,38,691,partially engaged,focused,3,Mid
85,3.3305273053403432,6.716654695762127,36.10675739066456,2.954476937922893,0.4780137916629007,0.2930595766566501,1.0672804253364316,97,43,524,partially engaged,focused,3,Mid
61,5.399551485735431,16.095559419197603,36.80420443544004,3.898939447917448,0.5950245641446783,0.0742788484827088,0.9297726943921394,185,43,953,engaged,distracted,3,High
98,2.332351734786586,9.067272857892256,36.37184871501426,2.937940758583396,0.3237722331818287,0.3520833487593055,1.3275521824790946,93,31,359,partially engaged,distracted,2,Mid
72,10.703548191512311,19.06877975397136,36.92954656710349,3.3331254605226115,0.7679784309934066,0.0862736598809343,0.8545387851300379,147,59,431,engaged,focused,1,High
61,10.821076831802223,18.807721087266888,36.60877471500718,3.183255864689062,0.8861383128509716,0.0510172862238586,0.5959921337803242,169,46,755,engaged,focused,1,High
117,1.4409366342193404,3.4968494030073827,37.16273544555302,2.218490388072897,0.0415816368359545,0.7012504701488812,1.6981113700662878,39,50,478,disengaged,focused,3,Mid
100,0.644641356842351,3.7366251431809783,37.01275216806575,2.128887346591441,0.0324972317777514,0.7869433463916845,1.8526408019855127,5,38,669,disengaged,focused,2,Low
62,10.319689607791831,13.752414068902484,36.6929304066708,3.1949594960335106,0.7561115287237694,0.0877710056336011,0.6353976481737067,143,51,720,engaged,distracted,3,High
78,10.086833276877291,10.583332722848017,36.57687201429198,3.9476572669690952,0.7714276755156695,0.0126898607320075,0.8465438793847865,110,37,452,engaged,distracted,3,High
76,12.499627217200269,16.510789757492525,36.86610227230968,3.087965781013058,0.8633902761776338,0.0273376639447765,0.6697529536359219,180,40,955,engaged,distracted,1,High
84,4.902279296249041,5.444612294433687,36.23877829978159,2.531201160138435,0.4260420524798569,0.2157414002737032,1.0876839012701889,74,37,631,partially engaged,distracted,3,Mid
108,0.2638078776616017,0.1762222453507816,37.19752270948484,2.489720820985648,0.0220684455577554,0.5305155332118887,1.875583255397812,41,36,481,disengaged,distracted,2,Low
102,1.7820580372225043,3.888533050763975,37.326428757799896,2.064483421925817,0.0756410267383008,0.7772980992103494,1.8084648025347732,43,40,756,disengaged,distracted,2,Mid
66,11.138064011754338,16.212970342167893,36.52327001978249,3.6077777123868975,0.6872180786745072,0.1494885050641118,0.9040528322726364,111,51,350,engaged,focused,1,High
105,0.4348920248282144,4.492471525407704,37.15180648291352,2.298701047769661,0.0526883681090407,0.5774057788174299,1.675318040739204,3,34,537,disengaged,focused,2,Low
97,2.591894223615298,5.240847715682156,36.39083896065072,2.7709374487285507,0.4007451626053843,0.2544411698498827,1.036158507429676,94,35,682,partially engaged,distracted,2,Mid
84,4.967800235655253,6.748697954219917,36.48277960915933,2.5481028708312974,0.4464900231734612,0.2228659989325671,1.136785786777637,91,49,538,partially engaged,focused,3,Mid
117,1.5504226344683425,3.076557036137197,37.29680735219028,2.456176543494569,0.0904321504418314,0.5675797336085165,1.580894292511815,24,55,318,disengaged,distracted,3,Mid
77,6.061134601036394,15.852501530514589,36.62143232526563,3.1662594283013963,0.7963853598715112,0.1522619830904758,0.6660774582263322,126,47,925,engaged,distracted,3,High
61,14.3519103045757,13.368961853147727,36.998752846586754,3.978587755849782,0.8894117246679057,0.0040134190813933,0.7717374601921816,187,56,796,engaged,focused,3,High
99,4.917021129787049,8.041914765748977,36.26108640224217,2.7594869279721936,0.3772896748908689,0.2937380134458282,1.3177062915676752,76,45,395,partially engaged,distracted,2,Mid
83,3.2312482862795866,7.295315843777086,36.48225691671472,2.9153926470859863,0.3333583436099847,0.3596978725216402,1.089149640417878,80,54,870,partially engaged,distracted,3,Mid
96,4.927878745570784,5.44059272263902,36.40696243810924,2.9296063243215835,0.3237511168532884,0.2566506943543892,1.3668303195065326,67,52,368,partially engaged,distracted,2,Mid
117,0.3198587993590418,3.24172238004619,37.350984301621736,2.251803926947514,0.0289882135280031,0.7533460232967837,1.8226329795332583,27,45,879,disengaged,focused,3,Low
90,3.83411016967872,5.533683410072988,36.280205755007806,2.5368305360085297,0.4089710514238603,0.3105391377525571,1.437219392580372,78,50,923,partially engaged,distracted,2,Mid
86,3.7197279945440176,8.03189739287017,36.08449068461109,2.928886797984557,0.4861930230033088,0.3549981298989816,1.470376226322503,52,59,890,partially engaged,focused,3,Mid
79,6.63917202943585,16.688005990334013,36.84206013535294,3.28692451375669,0.513746665813785,0.0399694518171126,0.6998887738369434,161,49,879,engaged,distracted,3,High
75,8.913906643822695,19.617866143085603,36.88212175770382,3.319748401226564,0.9758020344592742,0.1291293584517465,0.7277248223200701,128,43,478,engaged,focused,3,High
99,2.6989761576378197,6.933160961068529,36.263948192021694,2.7640136753651103,0.4523473804425036,0.2717595714314705,1.3583990146519762,84,55,751,partially engaged,distracted,2,Mid
89,3.2147876598212823,6.346382417553758,36.09925447641933,2.752171164954135,0.4338517085979132,0.3796442060920962,1.3262232918550672,50,31,587,partially engaged,distracted,3,Mid
91,3.289555934869555,8.050915054184085,36.45442568894117,2.728783561786151,0.4975459110612882,0.3185624130703,1.0802769713210871,78,59,973,partially engaged,distracted,2,Mid
119,0.9606831524444536,0.741095549017583,37.216609317588926,2.37495871103586,0.0917625856482868,0.5490353326942781,1.625962685178321,31,58,875,disengaged,distracted,3,Low
107,0.2971322396718252,2.2527738065388543,37.238337164424365,2.023618136844857,0.0106140770878489,0.7287655428334121,1.6502253950253474,13,55,543,disengaged,distracted,2,Low
73,10.055944016908455,13.050716374793492,36.8637673282452,3.551188359541148,0.7386807634803476,0.13353386295424,0.9011451539906804,129,52,337,engaged,focused,3,High
92,2.003274623068871,7.651178463629456,36.1073237743851,2.5470962285415686,0.4063942034128784,0.3493653012298188,1.20613626123719,93,54,741,partially engaged,focused,2,Mid
79,7.638598855569633,18.29554957495534,36.85059765769548,3.989828490411016,0.9677238339931256,0.1066273444090754,0.8749643095962707,108,40,981,engaged,distracted,3,High
100,1.5794635266400232,4.448106178946285,37.35128828498211,2.0299560879404406,0.1340819553202237,0.5722956768638884,1.6576256215132026,4,58,937,disengaged,focused,2,Mid
83,3.945806367911837,8.059175272995905,36.33398630483464,2.618386130701952,0.3889288828650723,0.3266507443097978,1.31829701380915,87,34,640,partially engaged,distracted,3,Mid
107,0.1009580260542701,4.4463257741247375,37.04789694195881,2.398965645390042,0.1494069280912015,0.6796634115465099,1.6889813601096533,3,40,830,disengaged,focused,2,Low
118,0.545143338836829,1.1016178868127695,37.27062598138027,2.434269414285149,0.1547223934396341,0.7386531379836317,1.7241442458498226,6,41,642,disengaged,distracted,3,Low
93,4.379894827563462,8.47676853240353,36.016053561271136,2.794842344034242,0.3694091658495769,0.2392385498053135,1.3471976316711494,88,33,641,partially engaged,focused,2,Mid
84,2.8942372212895844,7.775902998218218,36.41388108182581,2.701059169013692,0.4657315918482054,0.3447392794937325,1.460432976541577,72,56,957,partially engaged,distracted,3,Mid
117,0.8606989958608549,3.92906734594569,37.22521755669503,2.1309939650965357,0.0055206355146029,0.5939071408867482,1.856690555581569,30,46,736,disengaged,focused,3,Low
85,4.47253755603183,8.528126101221257,36.33166292894084,2.551875088460267,0.3542968693638225,0.2011376447058754,1.068704935116996,65,35,934,partially engaged,focused,3,Mid
107,1.8772726328030107,0.5357623126958277,37.06919543910367,2.179027456116199,0.0842469763801189,0.6758200077983377,1.8865798748938285,14,45,699,disengaged,focused,2,Mid
114,0.5006568876040645,3.792050952135313,37.149636446372014,2.403200180065665,0.1067909460795848,0.7381781825704862,1.6379399398585053,16,46,558,disengaged,distracted,3,Low
98,2.3235988229497724,5.262420324112782,36.16056945847295,2.997176228951268,0.3696450736923072,0.3521551826677099,1.0661585079285505,74,36,391,partially engaged,focused,2,Mid
108,0.3841943401864081,0.4984501828701898,37.216022076513966,2.0377674603743348,0.1819622712711321,0.6343700964715864,1.9192830707189408,33,35,342,disengaged,focused,2,Low
63,13.29993645862436,12.71217333209976,36.73629901942108,3.646582649094333,0.9517717962676068,0.1821987601859483,0.5460511885709225,133,35,660,engaged,focused,3,High
93,2.300890900783668,6.489702293645196,36.39900775935222,2.682229923969822,0.3319794720587876,0.280823236309232,1.2776557786435288,98,33,815,partially engaged,focused,2,Mid
75,9.00734178794368,18.629206245682344,36.52493442115332,3.900510643637477,0.8481734072488927,0.1881211720848156,0.6252524345634791,178,35,323,engaged,focused,3,High
81,4.10630773935763,6.051668511446326,36.13779478403642,2.7833711742263367,0.3893501205381539,0.3470234376833057,1.18933834573316,73,42,808,partially engaged,distracted,3,Mid
109,0.0800825614295848,0.0868203794247285,37.32337129304227,2.270276559140913,0.1085489286712577,0.7370027048085337,1.6878601173198595,16,49,989,disengaged,distracted,2,Low
65,5.129617671578247,18.95742768198756,36.840274825185055,3.502090336816035,0.7913737370470213,0.1683714726528642,0.975518696036512,177,53,755,engaged,focused,3,High
76,13.086118025268735,13.53331436485887,36.53559221212759,3.6922261284129054,0.6696643750842896,0.0498193303761103,0.844590879471621,110,33,965,engaged,distracted,3,High
107,0.982700081118751,3.002553612120741,37.07113945434289,2.406606642841404,0.1208590021222837,0.7897491193994053,1.989741684144974,1,53,467,disengaged,focused,2,Low
112,0.4323076552127594,2.4185180415758643,37.47830325273178,2.419892017808696,0.1883261839000044,0.7418986924542076,1.6773754679731383,24,50,521,disengaged,distracted,3,Low
114,1.556358973431555,1.467117749578008,37.35392487436432,2.3499861849367627,0.0369475483380957,0.679138373126306,1.9295844765565768,45,55,917,disengaged,focused,3,Mid
86,4.75593067935711,7.817560420581365,36.17764632840276,2.582179187851218,0.3946916704839538,0.34602268758034,1.311820134885494,78,53,588,partially engaged,distracted,3,Mid
93,3.32301429946832,7.600830920121462,36.49321105579045,2.984025697910433,0.3829634249517718,0.337035904841299,1.1337950891639264,99,53,634,partially engaged,focused,2,Mid
90,3.308539908254073,5.885264018250095,36.379423961760274,2.957585179897012,0.4866547000915474,0.3192667416925239,1.2398205644874367,59,57,762,partially engaged,focused,2,Mid
71,14.453231521002897,18.894604136173967,36.87589172721884,3.004568862590776,0.7038754373036704,0.0821428343403615,0.947184116479866,179,34,310,engaged,distracted,1,High
118,0.2722688078542343,3.3114695713298614,37.39612774408909,2.320979605985816,0.1589170282041251,0.6822488893195642,1.5949195552374382,20,58,518,disengaged,focused,3,Low
94,3.1774694037026903,9.483890584346172,36.120741518103735,2.852987887562452,0.3604730784780133,0.2089840110484271,1.278345290705155,71,36,450,partially engaged,distracted,2,Mid
70,11.172938264580871,19.000235976577255,36.89484725636849,3.193876399392819,0.8666919796825029,0.1003786050320304,0.8729834039430424,147,45,752,engaged,focused,1,High
102,1.1398188933784783,2.4606699619866994,37.25896086682072,2.439451226822935,0.1789674093412503,0.6360611320297156,1.7278660206400442,33,59,714,disengaged,distracted,2,Mid
73,7.121289271816646,12.935452928949667,36.73578373168236,3.235561859810528,0.6229645521930296,0.1666288354773137,0.7740434340303248,158,43,778,engaged,focused,3,High
89,3.2825664636807605,5.309021197880433,36.40748366900992,2.672038718755137,0.4827265492357009,0.230882021568453,1.0284674784686567,84,47,840,partially engaged,distracted,3,Mid
90,2.030910195361217,7.063098375295175,36.46337388567258,2.6922091033648843,0.3186218561200921,0.2605789885723574,1.249005196917217,62,43,969,partially engaged,distracted,2,Mid
95,3.115283363668488,9.462426012788091,36.07269346444044,2.7817160025047727,0.4941841413989585,0.2690065932930126,1.3708884556467529,60,40,603,partially engaged,distracted,2,Mid
